[01/02 10:24:04.550914][debug][9985][Context.cpp:29] Context creating. work_dir=/opt/autolabor/ros/catkin_ws
[01/02 10:24:04.550945][debug][9985][Context.cpp:48] Config file version=1.1
[01/02 10:24:04.550959][debug][9985][FrameBufferManager.cpp:23] Max global frame buffer size updated! size=2048.000MB
[01/02 10:24:04.550965][info][9985][Context.cpp:67] Context created with config: default config!
[01/02 10:24:04.550982][info][9985][Context.cpp:72] Context work_dir=/opt/autolabor/ros/catkin_ws
[01/02 10:24:04.550991][debug][9985][DeviceManager.cpp:30] DeviceManager init ...
[01/02 10:24:04.550994][debug][9985][LinuxPal.cpp:36] createObPal: create LinuxPal!
[01/02 10:24:04.555111][debug][9985][DeviceManager.cpp:34] Enable USB Device Enumerator ...
[01/02 10:24:04.844793][debug][9985][EnumeratorLibusb.cpp:323] queryDevicesInfo done!
[01/02 10:24:04.844861][debug][9985][ObV4lDevice.cpp:341] Found video4linux: video1
[01/02 10:24:04.845134][debug][9985][ObV4lDevice.cpp:341] Found video4linux: video0
[01/02 10:24:04.959744][debug][9985][UsbDeviceEnumerator.cpp:161] Current usb device port list:
[01/02 10:24:04.959774][debug][9985][UsbDeviceEnumerator.cpp:164]  - 2-4.2.4-5.0 | Orbbec Femto Bolt RGB Camera
[01/02 10:24:04.959779][debug][9985][UsbDeviceEnumerator.cpp:164]  - 2-4.2.4-5.2 | Orbbec Femto Bolt Depth Camera
[01/02 10:24:04.959782][debug][9985][UsbDeviceEnumerator.cpp:164]  - 2-4.2.4-5.4 | HID Interface
[01/02 10:24:04.959914][info][9985][LinuxPal.cpp:110] Create PollingDeviceWatcher!
[01/02 10:24:04.959941][debug][9985][UsbDeviceEnumerator.cpp:69] Found 1 device(s):
[01/02 10:24:04.959947][debug][9985][UsbDeviceEnumerator.cpp:72]   - Name: Femto Bolt, PID: 0x066B, SN/ID: CL8S93P00B7, connection: USB3.1
[01/02 10:24:04.959955][info][9985][DeviceManager.cpp:15] Current found device(s): (1)
[01/02 10:24:04.959966][info][9985][DeviceManager.cpp:24] 	- Name: Femto Bolt, PID: 0x066b, SN/ID: CL8S93P00B7, Connection: USB3.1
[01/02 10:24:04.959976][debug][9985][DeviceManager.cpp:55] DeviceManager construct done!
[01/02 10:24:04.960013][info][9985][Pipeline.cpp:15] Try to create pipeline with default device.
[01/02 10:24:04.960026][debug][9985][DeviceManager.cpp:112] DeviceManager  createDevice...
[01/02 10:24:04.960031][debug][9985][UsbDeviceEnumerator.cpp:289] UsbDeviceEnumerator createDevice...
[01/02 10:24:04.960051][info][9985][FemtoBoltUvcDevice.cpp:22] FemtoBoltUvcDevice init ...
[01/02 10:24:04.960135][info][9985][FemtoBoltUvcDevice.cpp:115] Create command start!
[01/02 10:24:04.960870][debug][9985][ObUvcDevice.cpp:57] uvc_open success
[01/02 10:24:04.961410][info][9985][MSDEConverterDevice.cpp:713] Succeed to load depth engine plugin
[01/02 10:24:04.961444][debug][9985][ObUvcDevice.cpp:78] ObUvcDevice::startStream()...
[01/02 10:24:04.961459][debug][9985][ObUvcDevice.cpp:380] playProfile: infIndex=2, selected_format.width=1024, height=512, format=OB_FORMAT_Y16
[01/02 10:24:04.963993][debug][9985][ObUvcDevice.cpp:83] ObUvcDevice::startStream() done
[01/02 10:24:04.964115][debug][9985][VendorCommand.cpp:189] VendorCommand constructor 1883c10
[01/02 10:24:05.167028][debug][9985][PropertyAccessor.cpp:50] get firmware data success! propertyId: 1000, dataLen: 164
[01/02 10:24:05.167507][debug][9985][HostProtocol.cpp:450] get property value success! propertyId=98, cur={intValue: 0, floatValue: 0}, max={intValue: 1, floatValue: 1.4013e-45}, min={intValue: 0, floatValue: 0},def={intValue: 0, floatValue: 0},step={intValue: 1, floatValue: 1.4013e-45}
[01/02 10:24:05.167538][debug][9985][PropertyAccessor.cpp:28] get property value success! propertyId: 98, value: {intValue: 0, floatValue: 0}
[01/02 10:24:05.167578][info][9985][FemtoBoltUvcDevice.cpp:263] Create command done!
[01/02 10:24:05.167613][info][9985][FemtoBoltUvcDevice.cpp:393] init sensor map start!
[01/02 10:24:05.167642][info][9985][FemtoBoltUvcDevice.cpp:420] init sensor map done!
[01/02 10:24:05.168367][debug][9985][PropertyAccessor.cpp:50] get firmware data success! propertyId: 1000, dataLen: 164
[01/02 10:24:05.168588][info][9985][FemtoBoltUvcDevice.cpp:267] Init depth process param start!
[01/02 10:24:05.169964][debug][9985][PropertyAccessor.cpp:64] get raw data! propertyId: 4027, async: false
[01/02 10:24:05.174604][debug][9985][PropertyAccessor.cpp:64] get raw data! propertyId: 4024, async: false
[01/02 10:24:05.511556][debug][9985][PropertyAccessor.cpp:64] get raw data! propertyId: 4036, async: false
[01/02 10:24:05.511577][info][9985][MSDEConverterDevice.cpp:764] got nvram data succeed.
[01/02 10:24:05.511593][debug][9985][ObUvcDevice.cpp:88] ObUvcDevice::stopStream()...
[01/02 10:24:05.516305][info][9985][ObUvcDevice.cpp:109] endpoint:130
[01/02 10:24:05.516370][info][9985][ObUvcDevice.cpp:115] libusb_clear_halt done, endpoint:130
[01/02 10:24:05.516377][debug][9985][ObUvcDevice.cpp:95] ObUvcDevice::stopStream() done
[01/02 10:24:05.516396][debug][9985][HostProtocol.cpp:417] Set property value, propertyId=38, value={intValue: 1, floatValue: 1.4013e-45}
[01/02 10:24:05.827663][debug][9985][PropertyAccessor.cpp:17] set property value success! propertyId: 38, value: {intValue: 1, floatValue: 1.4013e-45}
[01/02 10:24:05.827687][info][9985][FemtoBoltUvcDevice.cpp:364] setNvramDataStreamStopFunc succeed
[01/02 10:24:05.827745][info][9985][FemtoBoltUvcDevice.cpp:389] Init depth process param done!
[01/02 10:24:05.827764][info][9985][FemtoBoltUvcDevice.cpp:36] FemtoBoltUvcDevice init done!
[01/02 10:24:05.827773][debug][9985][UsbDeviceEnumerator.cpp:338] Device created successfully! Name: Femto Bolt, PID: 0x066b, SN/ID: CL8S93P00B7
[01/02 10:24:05.827778][info][9985][DeviceManager.cpp:154] Device created successfully! Name: Femto Bolt, PID: 0x066b, SN/ID: CL8S93P00B7
[01/02 10:24:05.827786][debug][9985][Pipeline.cpp:29] Pipeline init ...
[01/02 10:24:05.827801][debug][9985][Pipeline.cpp:164] loadFrameQueueSizeConfig() config queue size: 10
[01/02 10:24:05.827807][info][9985][Pipeline.cpp:44] Pipeline created with device: {name: Femto Bolt, sn: CL8S93P00B7}, @0x1638390
[01/02 10:24:05.828298][debug][10009][PropertyAccessor.cpp:50] get firmware data success! propertyId: 1003, dataLen: 24
[01/02 10:24:05.828880][debug][9985][ObUvcDevice.cpp:57] uvc_open success
[01/02 10:24:05.828891][debug][9985][FrameProcessor.cpp:55] FrameProcessor init with 1 blocks! @26955488
[01/02 10:24:05.828908][debug][9985][FrameProcessingBlock.cpp:26] Block created with frame queue size: 10
[01/02 10:24:05.828913][debug][9985][FrameProcessor.cpp:63]  - block: FormatConverter, status: disable
[01/02 10:24:05.828921][debug][9985][VideoSensor.cpp:228] VideoSensor construct!
[01/02 10:24:05.828927][debug][9985][VideoSensor.cpp:261] VideoSensor created, @OB_SENSOR_COLOR
[01/02 10:24:05.828931][info][9985][FemtoBoltUvcDevice.cpp:501] Color sensor has been created!
[01/02 10:24:05.829946][debug][9985][PropertyAccessor.cpp:64] get raw data! propertyId: 4035, async: false
[01/02 10:24:05.829978][debug][9985][FemtoBoltProfileRestrictor.cpp:37] uvcProfileList size: 24, output profile size: 24
[01/02 10:24:05.829990][debug][9985][VideoSensor.cpp:369] Query stream profile! restrict profile list success. size = 24, valid size = 44
[01/02 10:24:05.830006][debug][9985][VideoSensor.cpp:387] Query stream profile! size= 84, SensorType=OB_SENSOR_COLOR
[01/02 10:24:05.830012][debug][9985][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_MJPG, width: 1920, height: 1080, fps: 30}
[01/02 10:46:15.383713][debug][12072][UsbDeviceEnumerator.cpp:164]  - 2-4.2.4-5.4 | HID Interface
[01/02 10:46:15.383860][info][12072][LinuxPal.cpp:110] Create PollingDeviceWatcher!
[01/02 10:46:15.383906][debug][12072][UsbDeviceEnumerator.cpp:69] Found 1 device(s):
[01/02 10:46:15.383938][debug][12072][UsbDeviceEnumerator.cpp:72]   - Name: Femto Bolt, PID: 0x066B, SN/ID: CL8S93P00B7, connection: USB3.1
[01/02 10:46:15.383949][info][12072][DeviceManager.cpp:15] Current found device(s): (1)
[01/02 10:46:15.383967][info][12072][DeviceManager.cpp:24] 	- Name: Femto Bolt, PID: 0x066b, SN/ID: CL8S93P00B7, Connection: USB3.1
[01/02 10:46:15.383979][debug][12072][DeviceManager.cpp:55] DeviceManager construct done!
[01/02 10:46:15.384020][info][12072][Pipeline.cpp:15] Try to create pipeline with default device.
[01/02 10:46:15.384037][debug][12072][DeviceManager.cpp:112] DeviceManager  createDevice...
[01/02 10:46:15.384042][debug][12072][UsbDeviceEnumerator.cpp:289] UsbDeviceEnumerator createDevice...
[01/02 10:46:15.384069][info][12072][FemtoBoltUvcDevice.cpp:22] FemtoBoltUvcDevice init ...
[01/02 10:46:15.384170][info][12072][FemtoBoltUvcDevice.cpp:115] Create command start!
[01/02 10:46:15.384970][debug][12072][ObUvcDevice.cpp:57] uvc_open success
[01/02 10:46:15.385574][info][12072][MSDEConverterDevice.cpp:713] Succeed to load depth engine plugin
[01/02 10:46:15.385613][debug][12072][ObUvcDevice.cpp:78] ObUvcDevice::startStream()...
[01/02 10:46:15.385630][debug][12072][ObUvcDevice.cpp:380] playProfile: infIndex=2, selected_format.width=1024, height=512, format=OB_FORMAT_Y16
[01/02 10:46:15.388339][debug][12072][ObUvcDevice.cpp:83] ObUvcDevice::startStream() done
[01/02 10:46:15.388454][debug][12072][VendorCommand.cpp:189] VendorCommand constructor 2547ef0
[01/02 10:46:15.591180][debug][12072][PropertyAccessor.cpp:50] get firmware data success! propertyId: 1000, dataLen: 164
[01/02 10:46:15.591645][debug][12072][HostProtocol.cpp:450] get property value success! propertyId=98, cur={intValue: 0, floatValue: 0}, max={intValue: 1, floatValue: 1.4013e-45}, min={intValue: 0, floatValue: 0},def={intValue: 0, floatValue: 0},step={intValue: 1, floatValue: 1.4013e-45}
[01/02 10:46:15.591680][debug][12072][PropertyAccessor.cpp:28] get property value success! propertyId: 98, value: {intValue: 0, floatValue: 0}
[01/02 10:46:15.591719][info][12072][FemtoBoltUvcDevice.cpp:263] Create command done!
[01/02 10:46:15.591749][info][12072][FemtoBoltUvcDevice.cpp:393] init sensor map start!
[01/02 10:46:15.591773][info][12072][FemtoBoltUvcDevice.cpp:420] init sensor map done!
[01/02 10:46:15.592462][debug][12072][PropertyAccessor.cpp:50] get firmware data success! propertyId: 1000, dataLen: 164
[01/02 10:46:15.592679][info][12072][FemtoBoltUvcDevice.cpp:267] Init depth process param start!
[01/02 10:46:15.594012][debug][12072][PropertyAccessor.cpp:64] get raw data! propertyId: 4027, async: false
[01/02 10:46:15.599245][debug][12072][PropertyAccessor.cpp:64] get raw data! propertyId: 4024, async: false
[01/02 10:46:15.936328][debug][12072][PropertyAccessor.cpp:64] get raw data! propertyId: 4036, async: false
[01/02 10:46:15.936361][info][12072][MSDEConverterDevice.cpp:764] got nvram data succeed.
[01/02 10:46:15.936393][debug][12072][ObUvcDevice.cpp:88] ObUvcDevice::stopStream()...
[01/02 10:46:15.941130][info][12072][ObUvcDevice.cpp:109] endpoint:130
[01/02 10:46:15.941197][info][12072][ObUvcDevice.cpp:115] libusb_clear_halt done, endpoint:130
[01/02 10:46:15.941204][debug][12072][ObUvcDevice.cpp:95] ObUvcDevice::stopStream() done
[01/02 10:46:15.941221][debug][12072][HostProtocol.cpp:417] Set property value, propertyId=38, value={intValue: 1, floatValue: 1.4013e-45}
[01/02 10:46:16.252919][debug][12072][PropertyAccessor.cpp:17] set property value success! propertyId: 38, value: {intValue: 1, floatValue: 1.4013e-45}
[01/02 10:46:16.252974][info][12072][FemtoBoltUvcDevice.cpp:364] setNvramDataStreamStopFunc succeed
[01/02 10:46:16.253093][info][12072][FemtoBoltUvcDevice.cpp:389] Init depth process param done!
[01/02 10:46:16.253124][info][12072][FemtoBoltUvcDevice.cpp:36] FemtoBoltUvcDevice init done!
[01/02 10:46:16.253146][debug][12072][UsbDeviceEnumerator.cpp:338] Device created successfully! Name: Femto Bolt, PID: 0x066b, SN/ID: CL8S93P00B7
[01/02 10:46:16.253158][info][12072][DeviceManager.cpp:154] Device created successfully! Name: Femto Bolt, PID: 0x066b, SN/ID: CL8S93P00B7
[01/02 10:46:16.253195][debug][12072][Pipeline.cpp:29] Pipeline init ...
[01/02 10:46:16.253228][debug][12072][Pipeline.cpp:164] loadFrameQueueSizeConfig() config queue size: 10
[01/02 10:46:16.253240][info][12072][Pipeline.cpp:44] Pipeline created with device: {name: Femto Bolt, sn: CL8S93P00B7}, @0x23A0110
[01/02 10:46:16.253704][debug][12096][PropertyAccessor.cpp:50] get firmware data success! propertyId: 1003, dataLen: 24
[01/02 10:46:16.254599][debug][12072][ObUvcDevice.cpp:57] uvc_open success
[01/02 10:46:16.254624][debug][12072][FrameProcessor.cpp:55] FrameProcessor init with 1 blocks! @40173216
[01/02 10:46:16.254667][debug][12072][FrameProcessingBlock.cpp:26] Block created with frame queue size: 10
[01/02 10:46:16.254678][debug][12072][FrameProcessor.cpp:63]  - block: FormatConverter, status: disable
[01/02 10:46:16.254697][debug][12072][VideoSensor.cpp:228] VideoSensor construct!
[01/02 10:46:16.254710][debug][12072][VideoSensor.cpp:261] VideoSensor created, @OB_SENSOR_COLOR
[01/02 10:46:16.254719][info][12072][FemtoBoltUvcDevice.cpp:501] Color sensor has been created!
[01/02 10:46:16.255861][debug][12072][PropertyAccessor.cpp:64] get raw data! propertyId: 4035, async: false
[01/02 10:46:16.255911][debug][12072][FemtoBoltProfileRestrictor.cpp:37] uvcProfileList size: 24, output profile size: 24
[01/02 10:46:16.255930][debug][12072][VideoSensor.cpp:369] Query stream profile! restrict profile list success. size = 24, valid size = 44
[01/02 10:46:16.255956][debug][12072][VideoSensor.cpp:387] Query stream profile! size= 84, SensorType=OB_SENSOR_COLOR
[01/02 10:46:16.255965][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_MJPG, width: 1920, height: 1080, fps: 30}
[01/02 10:46:16.255970][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_YUYV, width: 1280, height: 720, fps: 30}
[01/02 10:46:16.255975][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_YUYV, width: 1280, height: 720, fps: 25}
[01/02 10:46:16.255979][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_YUYV, width: 1280, height: 720, fps: 15}
[01/02 10:46:16.255984][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_YUYV, width: 1280, height: 720, fps: 5}
[01/02 10:46:16.255989][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_MJPG, width: 1280, height: 720, fps: 30}
[01/02 10:46:16.255993][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_MJPG, width: 1280, height: 720, fps: 25}
[01/02 10:46:16.255998][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_MJPG, width: 1280, height: 720, fps: 15}
[01/02 10:46:16.256003][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_MJPG, width: 1280, height: 720, fps: 5}
[01/02 10:46:16.256008][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_MJPG, width: 1280, height: 960, fps: 30}
[01/02 10:46:16.256013][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_MJPG, width: 1280, height: 960, fps: 25}
[01/02 10:46:16.256017][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_MJPG, width: 1280, height: 960, fps: 15}
[01/02 10:46:16.256022][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_MJPG, width: 1280, height: 960, fps: 5}
[01/02 10:46:16.256027][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_MJPG, width: 1920, height: 1080, fps: 25}
[01/02 10:46:16.256031][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_MJPG, width: 1920, height: 1080, fps: 15}
[01/02 10:46:16.256036][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_MJPG, width: 1920, height: 1080, fps: 5}
[01/02 10:46:16.256041][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_MJPG, width: 2560, height: 1440, fps: 30}
[01/02 10:46:16.256056][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_MJPG, width: 2560, height: 1440, fps: 25}
[01/02 10:46:16.256061][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_MJPG, width: 2560, height: 1440, fps: 15}
[01/02 10:46:16.256066][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_MJPG, width: 2560, height: 1440, fps: 5}
[01/02 10:46:16.256071][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_MJPG, width: 3840, height: 2160, fps: 30}
[01/02 10:46:16.256075][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_MJPG, width: 3840, height: 2160, fps: 25}
[01/02 10:46:16.256080][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_MJPG, width: 3840, height: 2160, fps: 15}
[01/02 10:46:16.256093][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_MJPG, width: 3840, height: 2160, fps: 5}
[01/02 10:46:16.256099][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 1280, height: 720, fps: 30}
[01/02 10:46:16.256104][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 1280, height: 720, fps: 25}
[01/02 10:46:16.256109][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 1280, height: 720, fps: 15}
[01/02 10:46:16.256113][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 1280, height: 720, fps: 5}
[01/02 10:46:16.256118][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 1280, height: 960, fps: 30}
[01/02 10:46:16.256122][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 1280, height: 960, fps: 25}
[01/02 10:46:16.256127][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 1280, height: 960, fps: 15}
[01/02 10:46:16.256132][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 1280, height: 960, fps: 5}
[01/02 10:46:16.256137][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 1920, height: 1080, fps: 30}
[01/02 10:46:16.256141][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 1920, height: 1080, fps: 25}
[01/02 10:46:16.256146][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 1920, height: 1080, fps: 15}
[01/02 10:46:16.256150][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 1920, height: 1080, fps: 5}
[01/02 10:46:16.256155][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 2560, height: 1440, fps: 30}
[01/02 10:46:16.256160][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 2560, height: 1440, fps: 25}
[01/02 10:46:16.256165][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 2560, height: 1440, fps: 15}
[01/02 10:46:16.256169][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 2560, height: 1440, fps: 5}
[01/02 10:46:16.256174][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 3840, height: 2160, fps: 30}
[01/02 10:46:16.256179][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 3840, height: 2160, fps: 25}
[01/02 10:46:16.256184][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 3840, height: 2160, fps: 15}
[01/02 10:46:16.256188][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 3840, height: 2160, fps: 5}
[01/02 10:46:16.256193][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 1280, height: 720, fps: 30}
[01/02 10:46:16.256203][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 1280, height: 720, fps: 25}
[01/02 10:46:16.256208][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 1280, height: 720, fps: 15}
[01/02 10:46:16.256213][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 1280, height: 720, fps: 5}
[01/02 10:46:16.256218][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 1280, height: 960, fps: 30}
[01/02 10:46:16.256223][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 1280, height: 960, fps: 25}
[01/02 10:46:16.256227][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 1280, height: 960, fps: 15}
[01/02 10:46:16.256232][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 1280, height: 960, fps: 5}
[01/02 10:46:16.256236][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 1920, height: 1080, fps: 30}
[01/02 10:46:16.256241][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 1920, height: 1080, fps: 25}
[01/02 10:46:16.256246][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 1920, height: 1080, fps: 15}
[01/02 10:46:16.256251][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 1920, height: 1080, fps: 5}
[01/02 10:46:16.256256][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 2560, height: 1440, fps: 30}
[01/02 10:46:16.256260][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 2560, height: 1440, fps: 25}
[01/02 10:46:16.256265][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 2560, height: 1440, fps: 15}
[01/02 10:46:16.256269][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 2560, height: 1440, fps: 5}
[01/02 10:46:16.256274][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 3840, height: 2160, fps: 30}
[01/02 10:46:16.256279][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 3840, height: 2160, fps: 25}
[01/02 10:46:16.256283][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 3840, height: 2160, fps: 15}
[01/02 10:46:16.256288][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_RGB888, width: 3840, height: 2160, fps: 5}
[01/02 10:46:16.256293][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_BGRA, width: 1280, height: 720, fps: 30}
[01/02 10:46:16.256298][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_BGRA, width: 1280, height: 720, fps: 25}
[01/02 10:46:16.256303][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_BGRA, width: 1280, height: 720, fps: 15}
[01/02 10:46:16.256307][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_BGRA, width: 1280, height: 720, fps: 5}
[01/02 10:46:16.256312][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_BGRA, width: 1280, height: 960, fps: 30}
[01/02 10:46:16.256317][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_BGRA, width: 1280, height: 960, fps: 25}
[01/02 10:46:16.256322][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_BGRA, width: 1280, height: 960, fps: 15}
[01/02 10:46:16.256326][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_BGRA, width: 1280, height: 960, fps: 5}
[01/02 10:46:16.256331][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_BGRA, width: 1920, height: 1080, fps: 30}
[01/02 10:46:16.256341][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_BGRA, width: 1920, height: 1080, fps: 25}
[01/02 10:46:16.256345][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_BGRA, width: 1920, height: 1080, fps: 15}
[01/02 10:46:16.256350][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_BGRA, width: 1920, height: 1080, fps: 5}
[01/02 10:46:16.256355][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_BGRA, width: 2560, height: 1440, fps: 30}
[01/02 10:46:16.256359][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_BGRA, width: 2560, height: 1440, fps: 25}
[01/02 10:46:16.256364][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_BGRA, width: 2560, height: 1440, fps: 15}
[01/02 10:46:16.256369][debug][12072][VideoSensor.cpp:389]  - {type: OB_STREAM_COLOR, format: OB_FORMAT_BGRA, width: 2560, height: 1440, fps: 5}
